year,pick,player_name,profile_url
2014,3,Joel Embiid,https://www.basketball-reference.com/players/e/embiijo01.html
2014,4,Aaron Gordon,https://www.basketball-reference.com/players/g/gordoaa01.html
2014,5,Dante Exum,https://www.basketball-reference.com/players/e/exumda01.html
2014,6,Marcus Smart,https://www.basketball-reference.com/players/s/smartma01.html
2014,7,Julius Randle,https://www.basketball-reference.com/players/r/randlju01.html
2014,8,Nik Stauskas,https://www.basketball-reference.com/players/s/stausni01.html
2014,9,Noah Vonleh,https://www.basketball-reference.com/players/v/vonleno01.html
2014,10,Elfrid Payton,https://www.basketball-reference.com/players/p/paytoel01.html
2014,11,Doug McDermott,https://www.basketball-reference.com/players/m/mcderdo01.html
2014,12,Dario Šarić,https://www.basketball-reference.com/players/s/saricda01.html
2014,13,Zach LaVine,https://www.basketball-reference.com/players/l/lavinza01.html
2014,14,T.J. Warren,https://www.basketball-reference.com/players/w/warretj01.html
2014,15,Adreian Payne,https://www.basketball-reference.com/players/p/paynead01.html
2014,16,Jusuf Nurkić,https://www.basketball-reference.com/players/n/nurkiju01.html
2014,17,James Young,https://www.basketball-reference.com/players/y/youngja01.html
2014,18,Tyler Ennis,https://www.basketball-reference.com/players/e/ennisty01.html
2014,19,Gary Harris,https://www.basketball-reference.com/players/h/harriga01.html
2014,20,Bruno Caboclo,https://www.basketball-reference.com/players/c/cabocbr01.html
2014,21,Mitch McGary,https://www.basketball-reference.com/players/m/mcgarmi01.html
2014,22,Jordan Adams,https://www.basketball-reference.com/players/a/adamsjo01.html
2014,23,Rodney Hood,https://www.basketball-reference.com/players/h/hoodro01.html
2014,24,Shabazz Napier,https://www.basketball-reference.com/players/n/napiesh01.html
2014,25,Clint Capela,https://www.basketball-reference.com/players/c/capelca01.html
2014,26,P.J. Hairston,https://www.basketball-reference.com/players/h/hairspj02.html
2014,27,Bogdan Bogdanović,https://www.basketball-reference.com/players/b/bogdabo01.html
2014,28,C.J. Wilcox,https://www.basketball-reference.com/players/w/wilcocj01.html
2014,29,Josh Huestis,https://www.basketball-reference.com/players/h/huestjo01.html
2014,30,Kyle Anderson,https://www.basketball-reference.com/players/a/anderky01.html
2014,31,Damien Inglis,https://www.basketball-reference.com/players/i/inglida01.html
2014,32,K.J. McDaniels,https://www.basketball-reference.com/players/m/mcdankj01.html
2014,33,Joe Harris,https://www.basketball-reference.com/players/h/harrijo01.html
2014,34,Cleanthony Early,https://www.basketball-reference.com/players/e/earlycl01.html
2014,35,Jarnell Stokes,https://www.basketball-reference.com/players/s/stokeja01.html
2014,36,Johnny O'Bryant,https://www.basketball-reference.com/players/o/obryajo01.html
2014,37,DeAndre Daniels,https://www.basketball-reference.com/players/d/daniede01.html
2014,38,Spencer Dinwiddie,https://www.basketball-reference.com/players/d/dinwisp01.html
2014,39,Jerami Grant,https://www.basketball-reference.com/players/g/grantje01.html
2014,40,Glenn Robinson III,https://www.basketball-reference.com/players/r/robingl02.html
2014,41,Nikola Jokić,https://www.basketball-reference.com/players/j/jokicni01.html
2014,42,Nick Johnson,https://www.basketball-reference.com/players/j/johnsni01.html
2014,43,Edy Tavares,https://www.basketball-reference.com/players/t/tavarwa01.html
2014,44,Markel Brown,https://www.basketball-reference.com/players/b/brownma02.html
2014,45,Dwight Powell,https://www.basketball-reference.com/players/p/poweldw01.html
2014,46,Jordan Clarkson,https://www.basketball-reference.com/players/c/clarkjo01.html
2014,47,Russ Smith,https://www.basketball-reference.com/players/s/smithru01.html
2014,48,Lamar Patterson,https://www.basketball-reference.com/players/p/pattela01.html
2014,49,Cameron Bairstow,https://www.basketball-reference.com/players/b/bairsca01.html
2014,50,Alec Brown,https://www.basketball-reference.com/players/b/brownal01.html
2014,51,Thanasis Antetokounmpo,https://www.basketball-reference.com/players/a/antetth01.html
2014,52,Vasilije Micić,https://www.basketball-reference.com/players/m/micicva01.html
2014,53,Alessandro Gentile,https://www.basketball-reference.com/players/g/gential01.html
2014,54,Nemanja Dangubić,https://www.basketball-reference.com/players/d/dangune01.html
2014,55,Semaj Christon,https://www.basketball-reference.com/players/c/chrisse01.html
2014,56,Devyn Marble,https://www.basketball-reference.com/players/m/marblde01.html
2014,57,Louis Labeyrie,https://www.basketball-reference.com/players/l/labeylo01.html
2014,58,Jordan McRae,https://www.basketball-reference.com/players/m/mcraejo01.html
2014,59,Xavier Thames,https://www.basketball-reference.com/players/t/thamexa01.html
2014,60,Cory Jefferson,https://www.basketball-reference.com/players/j/jeffeco01.html
2015,1,Karl-Anthony Towns,https://www.basketball-reference.com/players/t/townska01.html
2015,2,D'Angelo Russell,https://www.basketball-reference.com/players/r/russeda01.html
2015,3,Jahlil Okafor,https://www.basketball-reference.com/players/o/okafoja01.html
2015,4,Kristaps Porziņģis,https://www.basketball-reference.com/players/p/porzikr01.html
2015,5,Mario Hezonja,https://www.basketball-reference.com/players/h/hezonma01.html
2015,6,Willie Cauley-Stein,https://www.basketball-reference.com/players/c/caulewi01.html
2015,7,Emmanuel Mudiay,https://www.basketball-reference.com/players/m/mudiaem01.html
2015,8,Stanley Johnson,https://www.basketball-reference.com/players/j/johnsst04.html
2015,9,Frank Kaminsky,https://www.basketball-reference.com/players/k/kaminfr01.html
2015,10,Justise Winslow,https://www.basketball-reference.com/players/w/winslju01.html
2015,11,Myles Turner,https://www.basketball-reference.com/players/t/turnemy01.html
2015,12,Trey Lyles,https://www.basketball-reference.com/players/l/lylestr01.html
2015,13,Devin Booker,https://www.basketball-reference.com/players/b/bookede01.html
2015,14,Cameron Payne,https://www.basketball-reference.com/players/p/payneca01.html
2015,15,Kelly Oubre Jr.,https://www.basketball-reference.com/players/o/oubreke01.html
2015,16,Terry Rozier,https://www.basketball-reference.com/players/r/roziete01.html
2015,17,Rashad Vaughn,https://www.basketball-reference.com/players/v/vaughra01.html
2015,18,Sam Dekker,https://www.basketball-reference.com/players/d/dekkesa01.html
2015,19,Jerian Grant,https://www.basketball-reference.com/players/g/grantje02.html
2015,20,Delon Wright,https://www.basketball-reference.com/players/w/wrighde01.html
2015,21,Justin Anderson,https://www.basketball-reference.com/players/a/anderju01.html
2015,22,Bobby Portis,https://www.basketball-reference.com/players/p/portibo01.html
2015,23,Rondae Hollis-Jefferson,https://www.basketball-reference.com/players/h/holliro01.html
2015,24,Tyus Jones,https://www.basketball-reference.com/players/j/jonesty01.html
2015,25,Jarell Martin,https://www.basketball-reference.com/players/m/martija01.html
2015,26,Nikola Milutinov,https://www.basketball-reference.com/players/m/milutni01.html
2015,27,Larry Nance Jr.,https://www.basketball-reference.com/players/n/nancela02.html
2015,28,R.J. Hunter,https://www.basketball-reference.com/players/h/hunterj01.html
2015,29,Chris McCullough,https://www.basketball-reference.com/players/m/mcculch01.html
2015,30,Kevon Looney,https://www.basketball-reference.com/players/l/looneke01.html
2015,31,Cedi Osman,https://www.basketball-reference.com/players/o/osmande01.html
2015,32,Montrezl Harrell,https://www.basketball-reference.com/players/h/harremo01.html
2015,33,Jordan Mickey,https://www.basketball-reference.com/players/m/mickejo01.html
2015,34,Anthony Brown,https://www.basketball-reference.com/players/b/brownan02.html
2015,35,Willy Hernangómez,https://www.basketball-reference.com/players/h/hernawi01.html
2015,36,Rakeem Christmas,https://www.basketball-reference.com/players/c/chrisra01.html
2015,37,Richaun Holmes,https://www.basketball-reference.com/players/h/holmeri01.html
2015,38,Darrun Hilliard,https://www.basketball-reference.com/players/h/hillida01.html
2015,39,Juan Pablo Vaulet,https://www.basketball-reference.com/players/v/vauleju01.html
2015,40,Josh Richardson,https://www.basketball-reference.com/players/r/richajo01.html
2015,41,Pat Connaughton,https://www.basketball-reference.com/players/c/connapa01.html
2015,42,Olivier Hanlan,https://www.basketball-reference.com/players/h/hanlaol01.html
2015,43,Joe Young,https://www.basketball-reference.com/players/y/youngjo01.html
2015,44,Andrew Harrison,https://www.basketball-reference.com/players/h/harrian01.html
2015,45,Marcus Thornton,https://www.basketball-reference.com/players/t/thornma02.html
2015,46,Norman Powell,https://www.basketball-reference.com/players/p/powelno01.html
2015,47,Artūras Gudaitis,https://www.basketball-reference.com/players/g/gudaiar01.html
2015,48,Dakari Johnson,https://www.basketball-reference.com/players/j/johnsda04.html
2015,49,Aaron White,https://www.basketball-reference.com/players/w/whiteaa01.html
2015,50,Marcus Eriksson,https://www.basketball-reference.com/players/e/eriksma01.html
2015,51,Tyler Harvey,https://www.basketball-reference.com/players/h/harvety01.html
2015,52,Satnam Singh,https://www.basketball-reference.com/players/s/singhsa01.html
2015,53,Sir'Dominic Pointer,https://www.basketball-reference.com/players/p/pointsi01.html
2015,54,Dani Díez,https://www.basketball-reference.com/players/d/diezda01.html
2015,55,Cady Lalanne,https://www.basketball-reference.com/players/l/lalanca01.html
2015,56,Branden Dawson,https://www.basketball-reference.com/players/d/dawsobr01.html
2015,57,Nikola Radičević,https://www.basketball-reference.com/players/r/radicni01.html
2015,58,J.P. Tokoto,https://www.basketball-reference.com/players/t/tokotjp01.html
2015,59,Dimitrios Agravanis,https://www.basketball-reference.com/players/a/agravdi01.html
2015,60,Luka Mitrović,https://www.basketball-reference.com/players/m/mitrolu01.html
2016,1,Ben Simmons,https://www.basketball-reference.com/players/s/simmobe01.html
2016,2,Brandon Ingram,https://www.basketball-reference.com/players/i/ingrabr01.html
2016,3,Jaylen Brown,https://www.basketball-reference.com/players/b/brownja02.html
2016,4,Dragan Bender,https://www.basketball-reference.com/players/b/bendedr01.html
2016,5,Kris Dunn,https://www.basketball-reference.com/players/d/dunnkr01.html
2016,6,Buddy Hield,https://www.basketball-reference.com/players/h/hieldbu01.html
2016,7,Jamal Murray,https://www.basketball-reference.com/players/m/murraja01.html
2016,8,Marquese Chriss,https://www.basketball-reference.com/players/c/chrisma01.html
2016,9,Jakob Poeltl,https://www.basketball-reference.com/players/p/poeltja01.html
2016,10,Thon Maker,https://www.basketball-reference.com/players/m/makerth01.html
2016,11,Domantas Sabonis,https://www.basketball-reference.com/players/s/sabondo01.html
2016,12,Taurean Prince,https://www.basketball-reference.com/players/p/princta02.html
2016,13,Georgios Papagiannis,https://www.basketball-reference.com/players/p/papagge01.html
2016,14,Denzel Valentine,https://www.basketball-reference.com/players/v/valende01.html
2016,15,Juancho Hernangómez,https://www.basketball-reference.com/players/h/hernaju01.html
2016,16,Guerschon Yabusele,https://www.basketball-reference.com/players/y/yabusgu01.html
2016,17,Wade Baldwin,https://www.basketball-reference.com/players/b/baldwwa01.html
2016,18,Henry Ellenson,https://www.basketball-reference.com/players/e/ellenhe01.html
2016,19,Malik Beasley,https://www.basketball-reference.com/players/b/beaslma01.html
2016,20,Caris LeVert,https://www.basketball-reference.com/players/l/leverca01.html
2016,21,DeAndre' Bembry,https://www.basketball-reference.com/players/b/bembrde01.html
2016,22,Malachi Richardson,https://www.basketball-reference.com/players/r/richama01.html
2016,23,Ante Žižić,https://www.basketball-reference.com/players/z/zizican01.html
2016,24,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/players/l/luwawti01.html
2016,25,Brice Johnson,https://www.basketball-reference.com/players/j/johnsbr02.html
2016,26,Furkan Korkmaz,https://www.basketball-reference.com/players/k/korkmfu01.html
2016,27,Pascal Siakam,https://www.basketball-reference.com/players/s/siakapa01.html
2016,28,Skal Labissière,https://www.basketball-reference.com/players/l/labissk01.html
2016,29,Dejounte Murray,https://www.basketball-reference.com/players/m/murrade01.html
2016,30,Damian Jones,https://www.basketball-reference.com/players/j/jonesda03.html
2016,31,Deyonta Davis,https://www.basketball-reference.com/players/d/davisde01.html
2016,32,Ivica Zubac,https://www.basketball-reference.com/players/z/zubaciv01.html
2016,33,Cheick Diallo,https://www.basketball-reference.com/players/d/diallch01.html
2016,34,Tyler Ulis,https://www.basketball-reference.com/players/u/ulisty01.html
2016,35,Rade Zagorac,https://www.basketball-reference.com/players/z/zagorra01.html
2016,36,Malcolm Brogdon,https://www.basketball-reference.com/players/b/brogdma01.html
2016,37,Chinanu Onuaku,https://www.basketball-reference.com/players/o/onuakch01.html
2016,38,Patrick McCaw,https://www.basketball-reference.com/players/m/mccawpa01.html
2016,39,David Michineau,https://www.basketball-reference.com/players/m/michida01.html
2016,40,Diamond Stone,https://www.basketball-reference.com/players/s/stonedi01.html
2016,41,Stephen Zimmerman,https://www.basketball-reference.com/players/z/zimmest01.html
2016,42,Isaiah Whitehead,https://www.basketball-reference.com/players/w/whiteis01.html
2016,43,Zhou Qi,https://www.basketball-reference.com/players/q/qizh01.html
2016,44,Isaïa Cordinier,https://www.basketball-reference.com/players/c/cordiis01.html
2016,45,Demetrius Jackson,https://www.basketball-reference.com/players/j/jacksde01.html
2016,46,A.J. Hammons,https://www.basketball-reference.com/players/h/hammoaj01.html
2016,47,Jake Layman,https://www.basketball-reference.com/players/l/laymaja01.html
2016,48,Paul Zipser,https://www.basketball-reference.com/players/z/zipsepa01.html
2016,49,Michael Gbinije,https://www.basketball-reference.com/players/g/gbinimi01.html
2016,50,Georges Niang,https://www.basketball-reference.com/players/n/niangge01.html
2016,51,Ben Bentil,https://www.basketball-reference.com/players/b/bentibe01.html
2016,52,Joel Bolomboy,https://www.basketball-reference.com/players/b/bolomjo01.html
2016,53,Petr Cornelie,https://www.basketball-reference.com/players/c/cornepe01.html
2016,54,Kay Felder,https://www.basketball-reference.com/players/f/feldeka01.html
2016,55,Marcus Paige,https://www.basketball-reference.com/players/p/paigema01.html
2016,56,Daniel Hamilton,https://www.basketball-reference.com/players/h/hamilda02.html
2016,57,Wang Zhelin,https://www.basketball-reference.com/players/s/sheliwa01.html
2016,58,Abdel Nader,https://www.basketball-reference.com/players/n/naderab01.html
2016,59,Isaiah Cousins,https://www.basketball-reference.com/players/c/cousiis01.html
2016,60,Tyrone Wallace,https://www.basketball-reference.com/players/w/wallaty01.html
2017,1,Markelle Fultz,https://www.basketball-reference.com/players/f/fultzma01.html
2017,2,Lonzo Ball,https://www.basketball-reference.com/players/b/balllo01.html
2017,3,Jayson Tatum,https://www.basketball-reference.com/players/t/tatumja01.html
2017,4,Josh Jackson,https://www.basketball-reference.com/players/j/jacksjo02.html
2017,5,De'Aaron Fox,https://www.basketball-reference.com/players/f/foxde01.html
2017,6,Jonathan Isaac,https://www.basketball-reference.com/players/i/isaacjo01.html
2017,7,Lauri Markkanen,https://www.basketball-reference.com/players/m/markkla01.html
2017,8,Frank Ntilikina,https://www.basketball-reference.com/players/n/ntilila01.html
2017,9,Dennis Smith Jr.,https://www.basketball-reference.com/players/s/smithde03.html
2017,10,Zach Collins,https://www.basketball-reference.com/players/c/colliza01.html
2017,11,Malik Monk,https://www.basketball-reference.com/players/m/monkma01.html
2017,12,Luke Kennard,https://www.basketball-reference.com/players/k/kennalu01.html
2017,13,Donovan Mitchell,https://www.basketball-reference.com/players/m/mitchdo01.html
2017,14,Bam Adebayo,https://www.basketball-reference.com/players/a/adebaba01.html
2017,15,Justin Jackson,https://www.basketball-reference.com/players/j/jacksju01.html
2017,16,Justin Patton,https://www.basketball-reference.com/players/p/pattoju01.html
2017,17,D.J. Wilson,https://www.basketball-reference.com/players/w/wilsodj01.html
2017,18,T.J. Leaf,https://www.basketball-reference.com/players/l/leaftj01.html
2017,19,John Collins,https://www.basketball-reference.com/players/c/collijo01.html
2017,20,Harry Giles,https://www.basketball-reference.com/players/g/gilesha01.html
2017,21,Terrance Ferguson,https://www.basketball-reference.com/players/f/fergute01.html
2017,22,Jarrett Allen,https://www.basketball-reference.com/players/a/allenja01.html
2017,23,OG Anunoby,https://www.basketball-reference.com/players/a/anunoog01.html
2017,24,Tyler Lydon,https://www.basketball-reference.com/players/l/lydonty01.html
2017,25,Anžejs Pasečņiks,https://www.basketball-reference.com/players/p/pasecan01.html
2017,26,Caleb Swanigan,https://www.basketball-reference.com/players/s/swanica01.html
2017,27,Kyle Kuzma,https://www.basketball-reference.com/players/k/kuzmaky01.html
2017,28,Tony Bradley,https://www.basketball-reference.com/players/b/bradlto01.html
2017,29,Derrick White,https://www.basketball-reference.com/players/w/whitede01.html
2017,30,Josh Hart,https://www.basketball-reference.com/players/h/hartjo01.html
2017,31,Frank Jackson,https://www.basketball-reference.com/players/j/jacksfr01.html
2017,32,Davon Reed,https://www.basketball-reference.com/players/r/reedda01.html
2017,33,Wes Iwundu,https://www.basketball-reference.com/players/i/iwundwe01.html
2017,34,Frank Mason III,https://www.basketball-reference.com/players/m/masonfr01.html
2017,35,Ivan Rabb,https://www.basketball-reference.com/players/r/rabbiv01.html
2017,36,Jonah Bolden,https://www.basketball-reference.com/players/b/boldejo01.html
2017,37,Semi Ojeleye,https://www.basketball-reference.com/players/o/ojelese01.html
2017,38,Jordan Bell,https://www.basketball-reference.com/players/b/belljo01.html
2017,39,Jawun Evans,https://www.basketball-reference.com/players/e/evansja01.html
2017,40,Dwayne Bacon,https://www.basketball-reference.com/players/b/bacondw01.html
2017,41,Tyler Dorsey,https://www.basketball-reference.com/players/d/dorsety01.html
2017,42,Thomas Bryant,https://www.basketball-reference.com/players/b/bryanth01.html
2017,43,Isaiah Hartenstein,https://www.basketball-reference.com/players/h/harteis01.html
2017,44,Damyean Dotson,https://www.basketball-reference.com/players/d/dotsoda01.html
2017,45,Dillon Brooks,https://www.basketball-reference.com/players/b/brookdi01.html
2017,46,Sterling Brown,https://www.basketball-reference.com/players/b/brownst02.html
2017,47,Ike Anigbogu,https://www.basketball-reference.com/players/a/anigbik01.html
2017,48,Sindarius Thornwell,https://www.basketball-reference.com/players/t/thornsi01.html
2017,49,Vlatko Čančar,https://www.basketball-reference.com/players/c/cancavl01.html
2017,50,Mathias Lessort,https://www.basketball-reference.com/players/l/lessoma01.html
2017,51,Monte Morris,https://www.basketball-reference.com/players/m/morrimo01.html
2017,52,Edmond Sumner,https://www.basketball-reference.com/players/s/sumneed01.html
2017,53,Kadeem Allen,https://www.basketball-reference.com/players/a/allenka01.html
2017,54,Alec Peters,https://www.basketball-reference.com/players/p/peteral01.html
2017,55,Nigel Williams-Goss,https://www.basketball-reference.com/players/w/willini01.html
2017,56,Jabari Bird,https://www.basketball-reference.com/players/b/birdja01.html
2017,57,Sasha Vezenkov,https://www.basketball-reference.com/players/v/vezenal01.html
2017,58,Ognjen Jaramaz,https://www.basketball-reference.com/players/j/jaramog01.html
2017,59,Jaron Blossomgame,https://www.basketball-reference.com/players/b/blossja01.html
2017,60,Alpha Kaba,https://www.basketball-reference.com/players/k/kabaal01.html
2018,1,Deandre Ayton,https://www.basketball-reference.com/players/a/aytonde01.html
2018,2,Marvin Bagley III,https://www.basketball-reference.com/players/b/baglema01.html
2018,3,Luka Dončić,https://www.basketball-reference.com/players/d/doncilu01.html
2018,4,Jaren Jackson Jr.,https://www.basketball-reference.com/players/j/jacksja02.html
2018,5,Trae Young,https://www.basketball-reference.com/players/y/youngtr01.html
2018,6,Mo Bamba,https://www.basketball-reference.com/players/b/bambamo01.html
2018,7,Wendell Carter Jr.,https://www.basketball-reference.com/players/c/cartewe01.html
2018,8,Collin Sexton,https://www.basketball-reference.com/players/s/sextoco01.html
2018,9,Kevin Knox,https://www.basketball-reference.com/players/k/knoxke01.html
2018,10,Mikal Bridges,https://www.basketball-reference.com/players/b/bridgmi01.html
2018,11,Shai Gilgeous-Alexander,https://www.basketball-reference.com/players/g/gilgesh01.html
2018,12,Miles Bridges,https://www.basketball-reference.com/players/b/bridgmi02.html
2018,13,Jerome Robinson,https://www.basketball-reference.com/players/r/robinje01.html
2018,14,Michael Porter Jr.,https://www.basketball-reference.com/players/p/portemi01.html
2018,15,Troy Brown Jr.,https://www.basketball-reference.com/players/b/browntr01.html
2018,16,Zhaire Smith,https://www.basketball-reference.com/players/s/smithzh01.html
2018,17,Donte DiVincenzo,https://www.basketball-reference.com/players/d/divindo01.html
2018,18,Lonnie Walker IV,https://www.basketball-reference.com/players/w/walkelo01.html
2018,19,Kevin Huerter,https://www.basketball-reference.com/players/h/huertke01.html
2018,20,Josh Okogie,https://www.basketball-reference.com/players/o/okogijo01.html
2018,21,Grayson Allen,https://www.basketball-reference.com/players/a/allengr01.html
2018,22,Chandler Hutchison,https://www.basketball-reference.com/players/h/hutchch01.html
2018,23,Aaron Holiday,https://www.basketball-reference.com/players/h/holidaa01.html
2018,24,Anfernee Simons,https://www.basketball-reference.com/players/s/simonan01.html
2018,25,Moritz Wagner,https://www.basketball-reference.com/players/w/wagnemo01.html
2018,26,Landry Shamet,https://www.basketball-reference.com/players/s/shamela01.html
2018,27,Robert Williams,https://www.basketball-reference.com/players/w/williro04.html
2018,28,Jacob Evans,https://www.basketball-reference.com/players/e/evansja02.html
2018,29,Džanan Musa,https://www.basketball-reference.com/players/m/musadz01.html
2018,30,Omari Spellman,https://www.basketball-reference.com/players/s/spellom01.html
2018,31,Elie Okobo,https://www.basketball-reference.com/players/o/okoboel01.html
2018,32,Jevon Carter,https://www.basketball-reference.com/players/c/carteje01.html
2018,33,Jalen Brunson,https://www.basketball-reference.com/players/b/brunsja01.html
2018,34,Devonte' Graham,https://www.basketball-reference.com/players/g/grahade01.html
2018,35,Melvin Frazier,https://www.basketball-reference.com/players/f/frazime01.html
2018,36,Mitchell Robinson,https://www.basketball-reference.com/players/r/robinmi01.html
2018,37,Gary Trent Jr.,https://www.basketball-reference.com/players/t/trentga02.html
2018,38,Khyri Thomas,https://www.basketball-reference.com/players/t/thomakh01.html
2018,39,Isaac Bonga,https://www.basketball-reference.com/players/b/bongais01.html
2018,40,Rodions Kurucs,https://www.basketball-reference.com/players/k/kurucro01.html
2018,41,Jarred Vanderbilt,https://www.basketball-reference.com/players/v/vandeja01.html
2018,42,Bruce Brown,https://www.basketball-reference.com/players/b/brownbr01.html
2018,43,Justin Jackson,https://www.basketball-reference.com/players/j/jacksju02.html
2018,44,Issuf Sanon,https://www.basketball-reference.com/players/s/sanonis01.html
2018,45,Hamidou Diallo,https://www.basketball-reference.com/players/d/diallha01.html
2018,46,De'Anthony Melton,https://www.basketball-reference.com/players/m/meltode01.html
2018,47,Svi Mykhailiuk,https://www.basketball-reference.com/players/m/mykhasv01.html
2018,48,Keita Bates-Diop,https://www.basketball-reference.com/players/b/bateske01.html
2018,49,Chimezie Metu,https://www.basketball-reference.com/players/m/metuch01.html
2018,50,Alize Johnson,https://www.basketball-reference.com/players/j/johnsal02.html
2018,51,Tony Carr,https://www.basketball-reference.com/players/c/carrto01.html
2018,52,Vince Edwards,https://www.basketball-reference.com/players/e/edwarvi01.html
2018,53,Devon Hall,https://www.basketball-reference.com/players/h/hallde01.html
2018,54,Shake Milton,https://www.basketball-reference.com/players/m/miltosh01.html
2018,55,Arnoldas Kulboka,https://www.basketball-reference.com/players/k/kulboar01.html
2018,56,Ray Spalding,https://www.basketball-reference.com/players/s/spaldra01.html
2018,57,Kevin Hervey,https://www.basketball-reference.com/players/h/herveke01.html
2018,58,Thomas Welsh,https://www.basketball-reference.com/players/w/welshth01.html
2018,59,George King,https://www.basketball-reference.com/players/k/kingge03.html
2018,60,Kostas Antetokounmpo,https://www.basketball-reference.com/players/a/antetko01.html
2019,1,Zion Williamson,https://www.basketball-reference.com/players/w/willizi01.html
2019,2,Ja Morant,https://www.basketball-reference.com/players/m/moranja01.html
2019,3,RJ Barrett,https://www.basketball-reference.com/players/b/barrerj01.html
2019,4,De'Andre Hunter,https://www.basketball-reference.com/players/h/huntede01.html
2019,5,Darius Garland,https://www.basketball-reference.com/players/g/garlada01.html
2019,6,Jarrett Culver,https://www.basketball-reference.com/players/c/culveja01.html
2019,7,Coby White,https://www.basketball-reference.com/players/w/whiteco01.html
2019,8,Jaxson Hayes,https://www.basketball-reference.com/players/h/hayesja02.html
2019,9,Rui Hachimura,https://www.basketball-reference.com/players/h/hachiru01.html
2019,10,Cam Reddish,https://www.basketball-reference.com/players/r/reddica01.html
2019,11,Cameron Johnson,https://www.basketball-reference.com/players/j/johnsca02.html
2019,12,P.J. Washington,https://www.basketball-reference.com/players/w/washipj01.html
2019,13,Tyler Herro,https://www.basketball-reference.com/players/h/herroty01.html
2019,14,Romeo Langford,https://www.basketball-reference.com/players/l/langfro01.html
2019,15,Sekou Doumbouya,https://www.basketball-reference.com/players/d/doumbse01.html
2019,16,Chuma Okeke,https://www.basketball-reference.com/players/o/okekech01.html
2019,17,Nickeil Alexander-Walker,https://www.basketball-reference.com/players/a/alexani01.html
2019,18,Goga Bitadze,https://www.basketball-reference.com/players/b/bitadgo01.html
2019,19,Luka Šamanić,https://www.basketball-reference.com/players/s/samanlu01.html
2019,20,Matisse Thybulle,https://www.basketball-reference.com/players/t/thybuma01.html
2019,21,Brandon Clarke,https://www.basketball-reference.com/players/c/clarkbr01.html
2019,22,Grant Williams,https://www.basketball-reference.com/players/w/willigr01.html
2019,23,Darius Bazley,https://www.basketball-reference.com/players/b/bazleda01.html
2019,24,Ty Jerome,https://www.basketball-reference.com/players/j/jeromty01.html
2019,25,Nassir Little,https://www.basketball-reference.com/players/l/littlna01.html
2019,26,Dylan Windler,https://www.basketball-reference.com/players/w/windldy01.html
2019,27,Mfiondu Kabengele,https://www.basketball-reference.com/players/k/kabenmf01.html
2019,28,Jordan Poole,https://www.basketball-reference.com/players/p/poolejo01.html
2019,29,Keldon Johnson,https://www.basketball-reference.com/players/j/johnske04.html
2019,30,Kevin Porter Jr.,https://www.basketball-reference.com/players/p/porteke02.html
2019,31,Nic Claxton,https://www.basketball-reference.com/players/c/claxtni01.html
2019,32,KZ Okpala,https://www.basketball-reference.com/players/o/okpalkz01.html
2019,33,Carsen Edwards,https://www.basketball-reference.com/players/e/edwarca01.html
2019,34,Bruno Fernando,https://www.basketball-reference.com/players/f/fernabr01.html
2019,35,Didi Louzada,https://www.basketball-reference.com/players/l/louzama01.html
2019,36,Cody Martin,https://www.basketball-reference.com/players/m/martico01.html
2019,37,Deividas Sirvydis,https://www.basketball-reference.com/players/s/sirvyde01.html
2019,38,Daniel Gafford,https://www.basketball-reference.com/players/g/gaffoda01.html
2019,39,Alen Smailagić,https://www.basketball-reference.com/players/s/smailal01.html
2019,40,Justin James,https://www.basketball-reference.com/players/j/jamesju01.html
2019,41,Eric Paschall,https://www.basketball-reference.com/players/p/pascher01.html
2019,42,Admiral Schofield,https://www.basketball-reference.com/players/s/schofad01.html
2019,43,Jaylen Nowell,https://www.basketball-reference.com/players/n/nowelja01.html
2019,44,Bol Bol,https://www.basketball-reference.com/players/b/bolbo01.html
2019,45,Isaiah Roby,https://www.basketball-reference.com/players/r/robyis01.html
2019,46,Talen Horton-Tucker,https://www.basketball-reference.com/players/h/hortota01.html
2019,47,Ignas Brazdeikis,https://www.basketball-reference.com/players/b/brazdig01.html
2019,48,Terance Mann,https://www.basketball-reference.com/players/m/mannte01.html
2019,49,Quinndary Weatherspoon,https://www.basketball-reference.com/players/w/weathqu01.html
2019,50,Jarrell Brantley,https://www.basketball-reference.com/players/b/brantja01.html
2019,51,Tremont Waters,https://www.basketball-reference.com/players/w/watertr01.html
2019,52,Jalen McDaniels,https://www.basketball-reference.com/players/m/mcdanja01.html
2019,53,Justin Wright-Foreman,https://www.basketball-reference.com/players/w/wrighju02.html
2019,54,Marial Shayok,https://www.basketball-reference.com/players/s/shayoma01.html
2019,55,Kyle Guy,https://www.basketball-reference.com/players/g/guyky01.html
2019,56,Jaylen Hands,https://www.basketball-reference.com/players/h/handsja01.html
2019,57,Jordan Bone,https://www.basketball-reference.com/players/b/bonejo01.html
2019,58,Miye Oni,https://www.basketball-reference.com/players/o/onimi01.html
2019,59,Dewan Hernandez,https://www.basketball-reference.com/players/h/hernade01.html
2019,60,Vanja Marinković,https://www.basketball-reference.com/players/m/marinva01.html
2020,1,Anthony Edwards,https://www.basketball-reference.com/players/e/edwaran01.html
2020,2,James Wiseman,https://www.basketball-reference.com/players/w/wisemja01.html
