"Dionjahe Thomas","Jackson St.",SWAC,8,18.9,54.3,16.9,21.7,24.69,12.4,18.5,3.2,32.5,3,7,0.429,5,23,0.217,0,0,0,0,1.4,30.4,Jr,6-8,8,-2.12298,52.0005,6.6,2026,76504,"Houma, LA",,0.16666667,4,15,1,8,0.2667,0.1250,1,1,1.0000,,122.269,125.257,0.481181,21.0377,-12.8312,-10.1853,-2.64589,-15.2612,15.1375,-10.6339,-4.62731,1.7500,2.5000,4.2500,0.2500,0.3750,0.0000,1.6250,C,0,2003-10-15
"Malik Dia",Mississippi,SEC,17,62.5,102.9,31.2,47.5,51.46,10.4,20.9,8.3,13.7,56,82,0.683,78,162,0.481,12,40,0.3,5.1,1.5,40.6,Sr,6-9,0,2.25881,118.451,3.5,2026,76509,"Murfreesboro, TN",59.0,0.51615026,51,80,27,82,0.6375,0.3293,6,9,0.6667,,101.616,98.7082,3.0983,86.0617,-0.445703,-1.05681,0.611108,0.658001,25.1882,1.54958,-0.891576,2.2353,4.7059,6.9412,0.9412,0.6471,1.0588,14.5882,PF/C,5.52512,2004-02-04
"Zach Keller","Utah St.",MWC,15,28,102.7,14.6,52.9,51.55,11.4,9.5,4.6,21.2,3,8,0.375,17,31,0.548,1,4,0.25,0,1.4,22.9,Sr,6-10,32,0.130597,95.7815,8.3,2026,76510,"Highlands Ranch, CO",74.8,0.55549997,14,25,3,6,0.5600,0.5000,0,4,0.0000,,103.453,101.688,1.27048,25.4509,-0.498488,-0.275843,-0.222645,-3.9467,11.2800,-3.88534,-0.061359,1.0000,0.9333,1.9333,0.3333,0.2667,0.0000,2.6667,PF/C,1.37725,2003-10-15
"Miles Keeffe",Vanderbilt,SEC,9,2.5,78,21.5,41.7,41.67,6.7,6.2,8.7,29.2,0,0,0,1,4,0.25,1,2,0.5,0,0,0,Sr,6-5,25,-0.0838477,79.9188,4.6,2026,76511,"Novato, CA",,0.50000000,1,2,0,2,0.5000,0.0000,0,0,,,109.315,106.113,0.189885,1.94783,-8.3047,-6.31559,-1.98911,-13.9797,1.9333,-7.69408,-6.28558,0.1111,0.1111,0.2222,0.1111,0.0000,0.0000,0.5556,"Wing G",6.37868,2003-10-15
"Lee Dort",California,ACC,17,61,123.4,17.1,62.8,65.28,9.8,25.2,8.8,15.6,39,56,0.696,54,86,0.628,0,0,0,5,1,65.1,Sr,6-10,34,2.31479,119.75,5.2,2026,76513,"Dallas, TX",80.2,1.00000000,47,68,7,18,0.6912,0.3889,25,29,0.8621,,97.0459,94.7556,3.35888,92.3107,4.42288,0.261958,4.16092,3.48948,24.3333,1.21457,2.27491,2.0556,5.5556,7.6111,1.0556,0.4444,1.0000,8.6667,C,0,2003-10-15
"Xaivian Lee",Florida,SEC,17,69.1,112.9,19.7,43.3,48.65,1.8,13.8,19.6,14.7,41,49,0.837,34,64,0.531,27,108,0.25,0.6,2.1,28.5,Sr,6-3,1,2.27133,116.103,2.7,2026,76519,"Toronto, Canada",,2.27995377,28,50,6,14,0.5600,0.4286,2,2,1.0000,,99.1035,93.369,3.9363,89.5496,5.6619,2.85276,2.80915,4.7259,27.6353,1.63816,3.08775,0.4706,3.7059,4.1765,3.3529,1.0588,0.1765,11.1765,"Combo G",12.5094,2004-03-12
"Jack Scott",Duke,ACC,6,2.9,156.4,11.5,100,100,18.1,21.3,8,24.8,0,0,0,0,1,0,2,2,1,0,2.9,0,Jr,6-6,20,0.481572,134.472,2,2026,76520,"Colorado Springs, CO",,1.00000000,0,1,0,0,0.0000,,0,0,,,91.0482,95.5118,0.445506,4.46863,10.5952,7.74057,2.85464,10.948,3.3000,7.27824,3.66979,0.5000,0.6667,1.1667,0.1667,0.1667,0.0000,1.0000,"Wing F",5.72457,2003-10-15
"Micah Handlogten",Florida,SEC,16,36.8,121.6,16.5,64.3,60.31,23.8,20.2,5.3,18.5,7,20,0.35,36,55,0.655,0,1,0,7.5,1.1,35.7,Sr,7-1,3,1.49082,119.892,4.6,2026,76525,"Lake Norman, NC",,0.57142857,36,53,0,2,0.6792,0.0000,12,12,1.0000,,94.4447,88.426,2.49558,57.4329,9.68659,3.88969,5.79691,6.23113,15.6375,3.66794,2.56319,3.6250,3.0625,6.6875,0.5000,0.3125,1.1875,4.9375,C,0.217493,2003-12-17
"Marcus Jackson",Siena,MAAC,6,6.2,77.2,13.2,16.7,17.91,13.1,19,14.5,10.4,1,5,0.2,1,2,0.5,0,4,0,0,1.4,83.3,Sr,6-2,44,-0.634094,67.9982,3.6,2026,76530,"Amsterdam, NY",,3.99940002,0,1,1,1,0.0000,1.0000,0,0,,,101.843,111.019,0.607596,7.60466,-4.36242,-3.92157,-0.440853,-5.93801,7.4833,-4.71102,-1.22699,0.8333,1.1667,2.0000,0.6667,0.1667,0.0000,0.5000,PF/C,5.53177,2003-10-15
"Mak Manciel","Eastern Michigan",MAC,17,31.5,112,19.5,62.7,63.96,1.6,8.8,11.3,19.7,9,12,0.75,9,14,0.643,22,53,0.415,0,1.4,17.9,Sr,6-4,1,0.784283,110.355,4.1,2026,76531,"Sterling Heights, MI",,0.80007201,7,9,2,5,0.7778,0.4000,0,0,,,108.995,108.93,1.11434,32.1016,-0.899768,0.897753,-1.79752,1.19025,13.1000,1.63105,-0.440797,0.1667,1.0556,1.2222,0.6667,0.3889,0.0000,5.5556,"Combo G",14.4772,2002-10-15
"Oumar Koureissi","Texas Southern",SWAC,7,20.8,57.3,18.1,27.6,33.06,0,14.5,3.5,25.2,6,9,0.667,8,22,0.364,0,7,0,1.1,1.5,31,Sr,6-11,1,-1.90015,57.2506,5.5,2026,76532,"New York, NY",,0.25000000,8,15,0,7,0.5333,0.0000,2,2,1.0000,,119.561,117.12,0.934591,17.7526,-10.9616,-9.34824,-1.61334,-11.7917,17.5250,-9.22807,-2.56364,0.5000,2.5000,3.0000,0.3750,0.5000,0.5000,4.8750,"Wing F",3.52957,2002-10-15
"Angel Montas Jr.","UMass Lowell",AE,13,53.1,111.9,23.1,55.6,56.61,4.8,16.9,14.3,12.3,21,34,0.618,55,96,0.573,13,38,0.342,2.1,2.5,25.4,Jr,6-6,9,1.91413,113.527,1.2,2026,76539,"La Romana, Dominican Republic",,1.47619048,43,70,12,26,0.6143,0.4615,1,1,1.0000,,111.651,115.386,1.72563,65.5816,1.84862,1.92313,-0.0745044,3.27212,24.0063,3.81997,-0.547849,1.0625,3.8125,4.8750,1.9375,1.1250,0.4375,11.8125,"Wing G",6.32876,2003-10-15
"Brenen Lorient","West Virginia",B12,16,62.6,113,20.9,55.6,57.88,6.7,15.8,18.1,17.7,24,33,0.727,52,94,0.553,12,32,0.375,6.7,1.6,26.2,Sr,6-9,0,2.173,115.973,3.7,2026,76540,"Ocala, FL",56.0,1.38461538,39,64,13,30,0.6094,0.4333,17,20,0.8500,,95.0757,96.216,3.52401,84.4691,7.166,1.6966,5.4694,6.18725,27.0000,2.49372,3.69353,1.5000,3.6250,5.1250,2.2500,0.6875,1.5000,10.2500,"Stretch 4",4.54783,2003-10-15
"Braeden Smith",Gonzaga,WCC,19,47.7,122.9,17.9,53.4,57.65,1.3,11.9,31.8,20,21,25,0.84,30,55,0.545,11,32,0.344,0,3.6,28.7,Jr,6-0,3,1.97049,122.204,1.8,2026,76545,"Seattle, WA",,3.62484143,18,27,12,28,0.6667,0.4286,0,0,,,91.948,88.8301,3.01569,78.8984,6.15053,3.45333,2.69719,7.80095,19.1895,3.65793,4.14302,0.2105,2.2632,2.4737,4.5789,1.2632,0.0000,6.0000,"Pure PG",4.7796,2003-10-15
"Brady Cummins",Colgate,Pat,13,40.2,92,15.3,40.3,46.29,0.9,5.1,7,15,14,15,0.933,10,32,0.313,10,30,0.333,0,1.6,24.2,Sr,6-6,1,-0.4764,85.4501,4.4,2026,76546,"York, ME",,1.27275038,5,15,5,17,0.3333,0.2941,1,1,1.0000,,117.256,116.159,1.24846,34.0188,-5.86021,-3.05999,-2.80022,-7.28808,19.6286,-5.02266,-2.26542,0.1429,0.8571,1.0000,1.0000,0.5000,0.0000,4.7143,"Combo G",6.8545,2003-10-15
"Dylan Arnett","North Texas",Amer,15,67.2,96,19.1,49.1,48.49,8.4,18.3,11,17.2,11,27,0.407,56,114,0.491,0,0,0,4.9,2.8,23.7,Jr,6-9,12,0.219302,94.7687,3.4,2026,76549,"Chicago, IL",,0.88459529,27,46,29,68,0.5870,0.4265,8,10,0.8000,,96.4112,94.7173,3.70241,82.2134,0.878126,-3.74826,4.62639,0.47243,26.3059,-1.8504,2.32283,1.7647,4.0000,5.7647,1.3529,1.2941,1.1765,8.0588,C,0,2003-10-15
"Jaden Slaughter","Sacred Heart",MAAC,17,52.5,106.2,13,44.4,48.47,5.6,13.2,9.5,14.3,13,14,0.929,28,67,0.418,5,13,0.385,0.7,2,17.5,Jr,6-5,4,0.1861,94.8291,2.2,2026,76550,"Buffalo, NY",,1.46164509,24,46,4,21,0.5217,0.1905,1,1,1.0000,,115.153,119.755,1.13132,61.9503,-3.37181,-2.12861,-1.2432,-3.48536,21.9667,-1.77894,-1.70641,1.0556,2.3333,3.3889,1.0556,0.7222,0.1111,5.0556,"Wing G",2.00776,2003-10-15
"Isaac Jack",Pacific,WCC,18,57,129.4,16.7,67,66.29,14,16.3,3.1,12.2,25,42,0.595,69,103,0.67,0,0,0,2.7,1.3,40.8,Sr,6-11,14,2.52798,124.374,5.7,2026,76551,"Port Alberni, Canada",,0.43749999,57,79,12,24,0.7215,0.5000,13,14,0.9286,,105.319,106.151,2.23604,74.5916,2.51162,2.46724,0.0443808,2.29597,22.3100,2.2671,0.0288684,2.8500,3.3000,6.1500,0.3500,0.5000,0.4500,9.3500,C,0,2003-10-15
"Aaron Price, Jr.","Cal Poly",BW,12,8.8,67.5,15.1,28.6,29.17,7,9,9,23,1,3,0.333,4,13,0.308,0,1,0,0,1.7,21.4,Sr,6-8,15,-0.500342,63.5791,6.7,2026,76552,"Las Vegas, NV",,1.00000000,4,10,0,3,0.4000,0.0000,3,3,1.0000,,113.617,112.912,0.37311,10.3064,-8.37553,-7.17716,-1.19837,-8.55742,5.7071,-6.90969,-1.64772,0.4286,0.4286,0.8571,0.3571,0.1429,0.0000,1.0714,PF/C,0.862968,2003-10-15
"RJ Smith",DePaul,BE,18,69.3,110.1,14.9,51.8,56.03,2.1,9.5,16,17.1,26,31,0.839,19,42,0.452,26,70,0.371,0.8,0.9,27.7,Jr,6-3,5,1.0314,103.135,2.6,2026,76553,"Chino, CA",39.2,1.95459006,8,23,11,19,0.3478,0.5789,0,0,,,105.326,103.348,2.98995,73.1517,0.407097,-0.295748,0.702846,1.0201,27.7333,0.264167,0.755936,0.5000,2.3333,2.8333,2.3889,0.4444,0.2222,7.8889,"Combo G",8.10697,2003-09-23
"Logan Woods","Wright St.",Horz,17,56,107.5,14.9,54.3,55.99,2.3,8.8,12.5,20.4,14,21,0.667,19,36,0.528,17,46,0.37,1.1,2.1,25.6,Jr,6-5,21,0.404964,97.6245,2.6,2026,76555,"Fairfield, OH",,1.68183782,10,14,9,22,0.7143,0.4091,0,0,,,111.002,109.595,1.93042,56.9251,0.347165,0.409644,-0.0624785,-0.272342,22.4684,-0.0631962,-0.209146,0.4737,1.8421,2.3158,1.9474,0.8421,0.2105,6.5789,"Combo G",6.9905,2003-10-15
"Stephon Payne III","Seton Hall",BE,17,52.7,126.7,16.6,58,58.34,15.6,23.1,6.5,8,26,46,0.565,47,81,0.58,0,0,0,9.1,2.3,56.8,Jr,6-9,6,2.25152,123.177,5,2026,76558,"Jacksonville, FL",,1.50000000,44,73,3,8,0.6027,0.3750,12,13,0.9231,,88.8495,86.7539,3.48879,83.1043,8.55274,1.8752,6.67754,5.84709,21.0941,2.49106,3.35603,2.9412,4.2353,7.1765,0.7059,0.8235,1.4706,7.0588,C,0,2003-10-15
"Treysen Eaglestaff","West Virginia",B12,17,62.7,103.2,20.6,47.9,50.55,3.9,16.6,12.9,15.1,21,28,0.75,27,59,0.458,27,82,0.329,2,1.6,19.9,Sr,6-6,52,1.2064,106.277,3,2026,76559,"Bismarck, ND",,1.22726213,19,35,8,24,0.5429,0.3333,1,2,0.5000,,97.3738,97.7288,3.19342,77.5156,2.53006,0.590514,1.93955,1.82812,25.4529,0.858304,0.96982,0.8235,3.5882,4.4118,1.5882,0.6471,0.4118,9.1765,"Wing F",11.6352,2003-10-15
"Robert Lewis",Lindenwood,OVC,15,42.2,105.3,15.6,60.9,57.32,9.6,17.7,5.3,19.1,3,14,0.214,36,55,0.655,2,9,0.222,4.8,0.2,21.9,Jr,6-9,22,0.304042,97.61,5.7,2026,76560,"St. Louis, MO",,0.50000000,30,38,6,17,0.7895,0.3529,5,5,1.0000,,105.406,109.503,1.45876,46.0451,-2.40972,-2.47476,0.0650395,-3.0457,17.3389,-2.15409,-0.891603,1.6111,3.2778,4.8889,0.5000,0.0556,0.7222,6.4444,C,1.92014,2003-10-15
"Caden Powell",Baylor,B12,16,56.3,127.2,13.9,63,63.02,15.1,18.7,6.1,15.7,30,50,0.6,34,53,0.642,0,1,0,4.2,0.9,92.6,Sr,6-9,44,2.37899,122.862,4.6,2026,76562,"Waco, TX",42.4,1.00000000,24,35,10,18,0.6857,0.5556,10,13,0.7692,,105.66,102.717,2.47705,69.8007,4.81916,3.19335,1.62581,2.69829,22.7353,2.03045,0.667843,2.9412,4.5882,7.5294,1.0588,0.3529,1.1176,6.4706,C,0.156379,2003-12-09
"Gestin Liberis","Saint Francis",NEC,15,55,79.3,13.2,44,47.92,6.5,13.5,6.1,32.5,16,28,0.571,17,34,0.5,1,8,0.125,1.8,0.5,66.7,Sr,6-9,21,-1.63472,71.023,5.9,2026,76564,"Havertown, PA",,0.42857144,15,23,2,11,0.6522,0.1818,1,1,1.0000,,123.922,122.704,0.894676,46.1993,-8.32628,-6.80094,-1.52534,-11.2626,21.9176,-8.22584,-3.0368,1.5882,2.8235,4.4118,0.7059,0.2353,0.6471,4.4118,"Wing F",1.37486,2003-10-15
"Will Berg","Wichita St.",Amer,16,48.5,117.9,22.7,49.5,55.68,17.2,22.3,6.4,14.3,47,67,0.701,46,91,0.505,0,2,0,7.4,0.7,72,Jr,7-2,44,2.06472,121.304,4.9,2026,76567,"Stockholm, Sweden",,0.61116357,36,61,10,30,0.5902,0.3333,13,14,0.9286,,99.19,98.7894,2.54656,69.754,3.31732,0.702963,2.61436,2.56544,21.0765,2.18543,0.380017,3.3529,4.4118,7.7647,0.6471,0.2941,1.4118,8.7647,C,0.35989,2003-05-13
"Isaiah Hicks","Gardner Webb",BSth,3,0.7,0,41.8,0,0,0,53.3,0,30.7,0,0,0,0,1,0,0,2,0,0,0,0,Jr,6-0,2,-0.570179,-22.2224,9.3,2026,76569,"Shelby, NC",,2.00000000,0,0,0,1,,0.0000,0,0,,,114.091,107.471,0.134019,1.10552,-51.3495,-36.6465,-14.703,-42.7676,1.8750,-31.4619,-11.3057,0.0000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,PF/C,24.6325,2003-10-15
"Jonah Lucas",Marquette,BE,2,0.2,0,0,0,0,0,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-1,41,-0.288645,-5.44512,0,2026,76570,"W Lafayette, IN",,0.00000000,,,,,,,,,,,92.6665,98.1816,0.106877,0.514628,-15.0476,-11.6563,-3.39124,-6.56844,0.8500,-9.58462,3.01619,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,PF/C,0,2003-09-29
"Justyn Fernandez",Delaware,CUSA,14,76.4,96.4,23.8,55.5,56.31,1,13.2,16.2,21,11,15,0.733,47,100,0.47,33,74,0.446,2.4,1.4,8.6,Sr,6-5,4,0.861582,99.5392,2.6,2026,76571,"Richmond, VA",,0.85002277,20,42,27,58,0.4762,0.4655,4,8,0.5000,,108.944,113.126,2.57571,79.6267,-3.58814,-2.74343,-0.844708,-2.31507,35.4857,-0.839134,-1.47593,0.2857,4.1429,4.4286,2.4286,0.7857,0.7143,14.5714,"Wing G",9.26606,2003-01-08
"Devin Dinkins",Manhattan,MAAC,18,85.9,101.6,20.1,43.5,52.32,1.4,4.5,13.9,16.9,72,82,0.878,34,99,0.343,29,79,0.367,0.2,1.8,46.1,Sr,5-10,0,0.959146,100.459,1.8,2026,76572,"Washington, DC",,1.32427859,18,49,16,50,0.3673,0.3200,0,0,,,122.577,128.225,0.738576,78.4257,-5.58279,-1.11912,-4.46367,-5.5275,34.3000,-1.35641,-4.17109,0.4737,1.3684,1.8421,2.5789,1.1579,0.0526,12.9474,"Scoring PG",7.2852,2003-10-15
"Peter Oduro",Hampton,CAA,14,13.5,49.3,7.9,10,16.81,5.2,12.5,0,17.7,2,4,0.5,1,9,0.111,0,1,0,1.4,0.7,40,Sr,6-8,12,-1.12273,40.1107,3.2,2026,76573,"Gainesville, VA",,0.33333333,1,5,0,4,0.2000,0.0000,0,0,,,109.774,114.416,0.429319,12.1643,-11.3882,-8.58831,-2.79993,-9.27781,7.5062,-6.98191,-2.2959,0.5000,0.6875,1.1875,0.0625,0.0625,0.0625,0.8750,"Wing F",0.69685,2003-03-19
"Noah Batchelor",Buffalo,MAC,15,73,113.9,11.7,61.8,62.82,6.2,11.7,7.7,23.1,8,11,0.727,18,23,0.783,16,45,0.356,1.2,1.9,16.2,Sr,6-6,1,0.573216,98.0745,3.2,2026,76577,"Frederick, MD",59.4,0.91996465,16,21,2,2,0.7619,1.0000,7,7,1.0000,,112.868,117.487,1.7154,66.741,0.361936,0.901357,-0.539421,-2.09362,29.1412,-0.226146,-1.86748,1.3529,3.0588,4.4118,1.3529,0.8824,0.2941,6.8824,"Stretch 4",6.09133,2003-10-15
"Patrick Wessler","UNC Wilmington",CAA,16,61.9,113.9,24.8,57,58.44,14.5,24.2,7,15.9,41,67,0.612,77,134,0.575,0,1,0,5.5,1.8,49.6,Jr,7-0,2,2.17818,117.76,4.2,2026,76579,"Matthews, NC",70.0,0.65383553,60,96,17,38,0.6250,0.4474,6,6,1.0000,,92.3582,97.4482,3.1774,93.1137,2.09343,-0.63674,2.73017,3.18965,24.3167,1.99698,1.19267,3.5000,5.6111,9.1111,0.9444,0.7778,1.2778,12.5000,C,0.151738,2003-10-15
"Victor Panov",Drexel,CAA,16,61,115.4,16.9,57.4,59.84,5.6,14.4,8.4,16.6,28,40,0.7,17,34,0.5,30,74,0.405,2.3,1.5,37,Sr,6-7,1,1.61555,109.37,2.8,2026,76580,"Saint Petersburg, Russian Federation",,1.09995758,14,20,3,14,0.7000,0.2143,0,0,,,104.065,108.505,2.46929,72.0917,1.15619,0.687619,0.468567,1.32948,27.0471,1.64574,-0.316258,1.5294,3.4118,4.9412,1.2941,0.8235,0.5294,9.2941,"Wing F",10.3695,2003-05-02
"Tre Green","Middle Tennessee",CUSA,13,42.6,107.6,17.9,49.4,51.92,3.2,11.1,5.7,9.7,9,10,0.9,8,17,0.471,21,63,0.333,0,2.2,12.5,Sr,6-3,11,1.00216,108.152,2.3,2026,76581,"Baltimore, MD",,1.22222222,4,7,4,10,0.5714,0.4000,0,0,,,107.575,105.024,1.87064,38.2662,1.42839,1.53091,-0.102519,1.56337,19.4625,1.44473,0.118646,0.5000,1.7500,2.2500,0.6875,0.6250,0.0000,7.3125,"Wing G",15.6162,2004-05-29
"MJ Collins","Utah St.",MWC,15,75.7,138.4,22.5,65.4,69.37,2.2,6.8,9.8,9.6,60,69,0.87,59,91,0.648,40,91,0.44,0.3,1.9,37.9,Sr,6-4,2,5.38558,143.661,2,2026,76582,"Clover, SC",63.4,1.47058824,40,56,19,35,0.7143,0.5429,13,15,0.8667,,104.101,102.324,3.3729,66.6489,6.08051,6.8746,-0.794084,8.99359,29.9937,8.4895,0.504094,0.5625,1.8750,2.4375,1.5625,1.1250,0.0625,20.0625,"Combo G",11.5893,2003-10-15
"Rodney Rice",USC,B10,6,30.9,116.9,28.7,48.9,53.73,1.8,9.1,37.1,10.4,29,39,0.744,24,56,0.429,15,39,0.385,0.6,1.9,41.1,Jr,6-5,1,4.34495,131.604,2,2026,76583,"Clinton, MD",86.8,3.27278679,11,22,13,34,0.5000,0.3824,0,0,,,107.013,106.444,3.10157,33.3866,4.36167,5.93473,-1.57306,4.80519,33.9500,5.26271,-0.457515,0.5000,2.8333,3.3333,6.0000,1.1667,0.1667,20.3333,"Pure PG",10.5717,2003-10-15
"Kameryn Mitchell",Troy,SB,2,0.5,0,0,0,0,0,34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-4,14,-0.545404,-5.81838,0,2026,76591,"Dothan, AL",,0.00000000,,,,,,,,,,,103.732,112.5,0.121683,0.655261,-9.87844,-6.80053,-3.0779,-7.38229,5.5500,-7.12833,-0.253958,0.2500,1.0000,1.2500,0.0000,0.0000,0.0000,1.2500,PF/C,0,2004-04-26
"Ajay Sheldon",Ohio,MAC,17,74.7,97.6,13.5,47.8,49.36,1.8,9.6,10,19.5,12,18,0.667,7,19,0.368,31,93,0.333,0.2,3.3,16.1,Sr,6-1,0,-0.336926,89.1664,3.1,2026,76597,"Dublin, OH",,1.42858104,5,13,2,6,0.3846,0.3333,0,0,,,110.549,110.166,2.5135,93.5453,0.74717,-0.151967,0.899137,-0.986008,29.6158,-1.88081,0.8948,0.4737,2.4211,2.8947,2.1053,1.6842,0.0526,7.1579,"Combo G",10.1928,2003-10-15
"Elmore James","Ball St.",MAC,16,59.4,97.1,19.2,43.5,48.45,2,5.5,5.9,10.7,26,30,0.867,31,67,0.463,15,56,0.268,0.7,1.1,24.4,Sr,6-3,1,0.191195,94.7384,2.3,2026,76598,"Cleveland, OH",,1.00000000,24,44,7,23,0.5455,0.3043,0,0,,,119.405,120.54,1.14345,44.5948,-6.97573,-3.12082,-3.8549,-6.57444,23.9167,-2.76167,-3.81278,0.4444,0.9444,1.3889,0.7222,0.5000,0.1111,8.5556,"Wing G",8.8692,2003-10-15
"Otega Oweh",Kentucky,SEC,17,73.2,116,25,53.4,58.14,3.5,14.1,17.7,14.2,66,87,0.759,70,135,0.519,21,55,0.382,1.4,4,45.8,Sr,6-4,00,3.36164,125.508,2.9,2026,76600,"Newark, NJ",87.0,1.58069645,58,87,12,48,0.6667,0.2500,20,23,0.8696,,97.1273,92.7873,4.22916,106.096,5.78618,2.6761,3.11008,7.56932,29.2765,3.88658,3.68274,0.8824,3.7647,4.6471,2.8824,2.0588,0.3529,15.8235,"Combo G",6.27424,2003-06-21
"AJ Storr",Mississippi,SEC,17,61.4,110.1,26.5,50.6,54.96,3.6,11.7,16.8,13.2,49,65,0.754,54,116,0.466,22,56,0.393,0.6,1.5,37.8,Sr,6-7,2,2.44774,121.131,4,2026,76604,"Rockford, IL",81.6,1.35998911,30,55,24,61,0.5455,0.3934,2,3,0.6667,,107.673,104.592,2.54249,65.3012,0.537388,1.77468,-1.2373,1.70453,24.7471,2.59761,-0.893075,0.7647,2.5882,3.3529,2.0000,0.6471,0.1176,13.1176,"Wing G",7.87374,2003-08-26
"Kalen Garry","South Dakota St.",Sum,16,74.3,109.1,19.4,54.6,54.58,4,14.9,20.6,16.9,14,27,0.519,34,65,0.523,29,77,0.377,0.3,1.6,19,Jr,6-3,10,1.64514,108.361,3.3,2026,76606,"De Smet, SD",,1.93337130,23,40,11,25,0.5750,0.4400,1,1,1.0000,,110.023,110.173,2.50164,82.3326,0.918071,1.42638,-0.50831,0.664456,28.7632,1.22124,-0.55678,1.0000,4.0526,5.0526,3.0526,0.7895,0.1053,10.7895,"Combo G",9.36297,2003-10-15
"Henri Veesaar","North Carolina",ACC,17,77.4,132.2,21.7,72.2,71.63,8.9,21.7,13.2,15.1,49,75,0.653,89,128,0.695,23,43,0.535,3.7,0.9,43.9,Jr,7-0,13,4.95634,138.545,3.3,2026,76607,"Tallinn, Estonia",85.2,1.16665718,69,93,20,35,0.7419,0.5714,37,40,0.9250,,96.5986,94.5507,4.28356,111.313,9.70045,6.03258,3.66788,10.6129,30.9647,7.78528,2.82764,2.3529,6.6471,9.0000,2.0588,0.4706,1.1176,17.4118,"Stretch 4",4.6919,2004-03-28
"A'lahn Sumler","Charleston Southern",BSth,17,72.7,114.4,26.3,57.1,58.08,3.5,11,23.8,13.2,46,76,0.605,79,143,0.552,30,74,0.405,0.7,1.5,35,Jr,6-4,1,2.64053,118.597,2.9,2026,76611,"Waterbury, CT",,1.68576433,63,109,16,34,0.5780,0.4706,1,3,0.3333,,107.751,110.812,2.38085,85.8832,1.45258,2.34661,-0.894029,3.75038,28.9889,4.22252,-0.472134,1.0000,3.6111,4.6111,3.2778,0.7778,0.2222,16.8333,"Combo G",8.01149,2003-10-15
"Felix Okpara",Tennessee,SEC,17,62.9,112.4,13.3,53.9,56.3,8.4,14.6,3,17.9,24,37,0.649,42,80,0.525,4,9,0.444,8.3,1.1,41.6,Sr,6-11,34,1.04208,104.348,2.7,2026,76612,"Lagos, Nigeria",88.0,0.44446545,38,60,4,20,0.6333,0.2000,24,30,0.8000,,97.2373,92.2627,3.68192,83.8541,6.08427,-0.24654,6.33081,3.83111,25.5412,0.815044,3.01606,1.8235,3.5882,5.4118,0.4706,0.4706,1.6471,7.0588,C,1.18767,2004-04-20
"LJ Wells","Northern Kentucky",Horz,17,77.4,122.7,20.9,62,64.38,11.2,19.8,11.7,17,53,75,0.707,78,122,0.639,10,28,0.357,3.1,2.3,50,Sr,6-8,5,2.76757,118.189,3.7,2026,76615,"Eau Claire, WI",,0.89999998,58,80,20,42,0.7250,0.4762,8,8,1.0000,,106.956,106.683,2.97826,101.739,3.42402,1.98061,1.44341,1.72473,29.6950,2.05924,-0.33451,2.8000,5.3500,8.1500,1.8000,1.4500,0.8500,13.9500,PF/C,3.00875,2003-10-15
"Cody Pennebaker",Lamar,Slnd,15,66.2,103.4,14.9,52.3,51.75,7.1,9.9,16.2,21.4,2,6,0.333,38,74,0.514,5,13,0.385,1.6,3.5,6.9,Sr,6-5,0,0.287207,95.5414,2.8,2026,76616,"Brooklyn Park, MN",,1.60876638,21,33,17,41,0.6364,0.4146,7,7,1.0000,,102.966,105.377,2.66969,71.107,1.55728,-0.873881,2.43116,0.306024,26.0647,-1.50622,1.81224,1.8235,2.0588,3.8824,2.1765,1.4706,0.3529,6.6471,"Wing G",1.96904,2003-10-15
"Nate Calmese","Wake Forest",ACC,17,65.4,116.7,21.9,56.8,59.16,2,7.6,36.3,21.5,18,20,0.9,41,82,0.5,28,64,0.438,0.9,3,13.7,Sr,6-2,1,2.7657,122.884,2.3,2026,76617,"Gilbert, AZ",,2.34210169,12,24,29,58,0.5000,0.5000,1,1,1.0000,,106.204,100.966,3.03659,76.7878,2.96269,2.92536,0.0373294,5.30898,26.3529,4.14746,1.16151,0.4706,1.7059,2.1765,5.2353,1.4118,0.1765,10.8235,"Pure PG",7.92178,2003-10-15
"Turner Buttry","Eastern Kentucky",ASun,16,70.4,126.7,18.5,53.1,60.32,1.6,7.7,20.8,12.4,48,52,0.923,21,42,0.5,31,85,0.365,0.2,1.1,40.9,Sr,5-11,0,3.03108,123.435,2.2,2026,76620,"Bowling Green, KY",,2.99990503,9,16,12,26,0.5625,0.4615,0,0,,,122.243,121.486,1.26366,57.7831,-0.877857,3.11436,-3.99221,0.528337,27.4167,2.95702,-2.42868,0.4444,1.8889,2.3333,3.1667,0.5556,0.1111,11.1667,"Scoring PG",10.826,2003-10-15
